title,description,published date,url,publisher,publisher_title,ticker
"TRUMP, MELANIA tokens crash hardest as memecoins bleed - TradingView","TRUMP, MELANIA tokens crash hardest as memecoins bleed  TradingView",2025-01-21 08:00:00+00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOT0tTUTJ5WmdkbVpDUjdBNVN1Q0pTTTkyRlJlRmZIYWl6cUxnQnVXYkZqaTdQY3l4dEtTTG14QnVhWndqd1c1Qm14Zl9XZ3I1dy1zb1EzSFItcENUT2ZobWhZWmhwdHJURGJwMkRXT05RSm53SzNqc3hMQV9xTHQtY3AxTlZJS3BrcURQNUZ4bXhCZ1pVbjFUcVVUZUpVZU0tUVEyVEJYeF84TC1uM1RWYzg2UFFjcWJv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
Trading BTC with a Solid Plan Is Crucial for Success—Here’s Mine for BINANCE:BTCUSDT by fxtraderanthony - TradingView,Trading BTC with a Solid Plan Is Crucial for Success—Here’s Mine for BINANCE:BTCUSDT by fxtraderanthony  TradingView,2025-01-21 08:00:00+00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxQbENRbkVLem9wWVFMYWtYVmtjbnV2WXBpY3pQOWhpdUVvUy1YNGdSRTVQMmxzM2JsbWNONEhNbGtndkd4Nmg2TWU3a1AyM3pmYjktNmp2R3g4emZodjZsNi1Wd3JaYVhTOHQwazZYdzBLYm41bFFVcFZtYnpVSTZPNXJQQlAyQmRUZUhIb0E1djZ6ZVdiQy1wQzFtZTZzc2FVbWIzVi1pUzRhOEE4dkVCaWRtSXRWdHc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
BTCUSDT Premium Prices and EMA360 — Indicator by cyclingkhuntone - TradingView,BTCUSDT Premium Prices and EMA360 — Indicator by cyclingkhuntone  TradingView,2025-01-19 08:00:00+00:00,https://news.google.com/rss/articles/CBMihAFBVV95cUxNa2pmSGwxa1BoV1VaT3lGR3pMMW1VNWJXZE9aQUxPTjdna0dSblNCZTV2WVViXzBMa2JpaEZoTmhWUkktY0JyNkRWa3Q0V01UczhsaFduczNRUHVPR0ZYRUpWZkljZ2w0T3VtQ0tLOFUyNy1nR1FwMUYwdUdXcFQyNWlwNUY?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
Bitcoin Market Outlook: Rounding Bottom targets in focus for BINANCE:BTCUSDT by weslad - TradingView,Bitcoin Market Outlook: Rounding Bottom targets in focus for BINANCE:BTCUSDT by weslad  TradingView,2025-01-18 08:00:00+00:00,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQdTZKRFA3Qk95NGxFQU9ORVJUVEtFeGFZZGFXamNwUXNyS01mX3JPSHV4TDRaa0luTzEyZWVsNDlGaGhHNjR4cC1lN3Z4YVMtOHdGODllZUg1SFQ0SE9pWHMzTWpsTmtYaXhfUDYyRUtNa1ZlSTFvTVl3MjBJeUE5N3BEc3cwVGZEck5TaGkwOGZ6eDFjbmdtZmhnOHpsNFpVbEtSc0dCQUtjNms?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
Dogecoin to $1? Traders say a 140% DOGE rally could happen before February - TradingView,Dogecoin to $1? Traders say a 140% DOGE rally could happen before February  TradingView,2025-01-17 08:00:00+00:00,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPZjFXeUxUWGJfLWNxb3FrYkRDUF9nMzZ1NG9PeElxOGpyTlZ6N21nVmg5STBlV3JjY2U1d3dNME9nRWNBYmlBWTRLWHFqQm5DNW0zZEEtR1dfXzU0LWR1N21WRy03c3ZoLXJvb0kxeWdSTHdsQTBkM3FiaVlTcEV4dXAzNGZXam5yT3g2a0JJZ2FPVDJMZTFvaHBPdTNWWXRBaHh5S2ZRQk94a0ZGTWoybkVQSnI4WmFobWRjWVpvLTM2NnhjcWZmZUhxREprdnQ3?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
Two Bullish Pattern Hint Dogecoin Set for Over 30% Rally - The Crypto Basic,Two Bullish Pattern Hint Dogecoin Set for Over 30% Rally  The Crypto Basic,2025-01-15 08:00:00+00:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxNOWdLa2F2ZmtoVVJZeE1haUVobmR4UWFmVFdMZkwzbmlYXzM1Y3UxQ0prYVpCalliUVcwcThzeFM3Y3U3akQtWXV2cXgxYW9Nc25BaUVhM0ZUVWxZbzNhaWF6R21UeDVWNE9zWkgzTlRjQmZuNkw3UnJkU1otQzgxOV9TUmNsSG1VYVhWWldGdXp4bGVPajlEN05B?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thecryptobasic.com', 'title': 'The Crypto Basic'}",The Crypto Basic,DOGEUSDT
Ethereum Drops below $3000: What’s Happening? - The Crypto Times,Ethereum Drops below $3000: What’s Happening?  The Crypto Times,2025-01-14 08:00:00+00:00,https://news.google.com/rss/articles/CBMihwFBVV95cUxOYmZXOXBoUno2b2VrdlpZMWFRU2RjRl9nZWNfQTJjQndfd1ZrOEw5VDFKUnF5Wk5wZXRjcU5DSlBwbl9xalJNa25QRzZhV3N2YWN6R0JNLXpabDVBa1BMNWg4SWNaWFFVZ2wxUEJTWURVUW1lUnNkc041WWFjQ1BtQUxJQnhKZE0?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cryptotimes.io', 'title': 'The Crypto Times'}",The Crypto Times,ETHUSDT
BTCUSDT: Wave (4) Retracement and Potential Bullish Setup - Moneymunch,BTCUSDT: Wave (4) Retracement and Potential Bullish Setup  Moneymunch,2025-01-08 08:00:00+00:00,https://news.google.com/rss/articles/CBMikAFBVV95cUxPekFWQWk2UjB1M1VsMExGcFJzbHExT1lGZ2lrZVo5NWszNkF0eXhWSE1qVFJmMnNHRnpad1ZfSm41VmthelRKS2dvMWloTmJSaEdsb3dXajU4TVE5V1F4ZGZiaUViUm0tT0J6Sm5Wb2NvbWdZN2ZoLVRRR3Y0VFVUNjFYRExtSUpQVTNLN3dHMDY?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://moneymunch.com', 'title': 'Moneymunch'}",Moneymunch,BTCUSDT
Notice: Fee Adjustments to Enhance Liquidity and Trading Opportunities - Bybit,Notice: Fee Adjustments to Enhance Liquidity and Trading Opportunities  Bybit,2025-01-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiygFBVV95cUxPcmN3cDV0TU85T01tOUw2SzNobWZlM3JKYXNpVS1xWnpmQ0NlV2Q5LWhqLW9CZVp0QXlibTNWdkltdTVHUGprakdwNlJhcmxKeVhIMUxiODJUZzd0MWxXaVVNUkFJM1BiY1RCZkoxc1ZKUlRoVFcyMkM1SXhXV3F6SFR4ZXdULW1oUDV3bWFPeXhTS0dxdWt4Rm03b3ZjREdoNmFBbGFJdFFmSUhCNmxDaUZjeGpGZlk2VEtRRHhYc0w2YTlBWE1mZEln?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://announcements.bybit.com', 'title': 'Bybit'}",Bybit,ETHUSDT
"Dogecoin jumps 21% as whales accumulate, Galaxy predicts $1 DOGE - TradingView","Dogecoin jumps 21% as whales accumulate, Galaxy predicts $1 DOGE  TradingView",2025-01-05 08:00:00+00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPTDh1QUZHT2JGYUdoTGoyd0R6ODNUR3kwbGNwUHV4akJVUU9LdFNEa3RpeTRjSmt0SU5uVFBHRllHSVlURnAyR1J0V1c1MGgyVzJVUndhTmRGRWJsb1kwaHBvdXVNYWtmR0VndGVvYmJ4MWIzRXdzcE1WNEMwVXhTSmRpUXNfT0tRZkdnQlVObTB4el9JTmtWVk1mVUhnWUN3WGdrbDBlZVZCc3JTR1hKZjF5ZTRMRHJ1V29BVVdyVlNqZEU?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
"Bitcoin - Final Crash! Prepare to buy, new ATH soon. for BINANCE:BTCUSDT by Xanrox - TradingView","Bitcoin - Final Crash! Prepare to buy, new ATH soon. for BINANCE:BTCUSDT by Xanrox  TradingView",2025-01-04 08:00:00+00:00,https://news.google.com/rss/articles/CBMioAFBVV95cUxPWTZnblBVLVNDeTlORW5pOGQxLW5lVHVpLVZISGRra01IT3pxT0sxa2gycl9JWkEtSXZsdC1ST0ItVFhrM1NIdzdBRVdENjhvZ2hoWFlRN1FTVU1lS2Z1SXN0VGdMTDZMVVI1NGxWN3dBZTJyMXFjd05CX0RKM2xiY3A3bjhfV09lSW9jejBOUlN3alg1aTMxWlhUMHFxb3Ux?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
Visual A Happy New Year. for BINANCE:BTCUSDT.P by kaigouthro - TradingView,Visual A Happy New Year. for BINANCE:BTCUSDT.P by kaigouthro  TradingView,2024-12-31 08:00:00+00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPU0dCbVlhMTRHeU0yMUhKYWUwQXYzUC1CU3ljRUtCTkI4MFpvakpJV2lPdDd4NEFoTlZQY0JOekpkY3VuTnctTkJLUTZXWC1FNnhGMzV1bHJVNVE4cVN4RUhJR1ZLQjNvdnQxXzNfdHRrUDkxc0h4OWlpckVXY3MxdktYcw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
7 Mindset Checks for Trading Success in 2025! for OKX:BTCUSDT by TheSignalyst - TradingView,7 Mindset Checks for Trading Success in 2025! for OKX:BTCUSDT by TheSignalyst  TradingView,2024-12-28 08:00:00+00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxPV19UNnhlVjRvenJuMUNEWnduRUJ2a3VsM3NiV3NZX1VXMGEzNHNTQktXM0R1TTlHZ29NQ3lFdHZWT3dLQmhGUUZUc0o4RE1FS3dCaFp2Wkt2UzJJLTRWQ05scGtwdUNFdGdhTF93ckpSZG94UzhqdFBpbFpvTlBDRzREMlZ4TXNaaHd0bUdQczZiVUtlbG5rTFFCWkI?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
Dogecoin price ‘conservative target’ starts at $2.35 based on DOGE bull market fractal - TradingView,Dogecoin price ‘conservative target’ starts at $2.35 based on DOGE bull market fractal  TradingView,2024-12-27 08:00:00+00:00,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNSVhOMHNjbEctX3VmUDl4UXNJcUE2dmNJLTR3TllXYXpTdkxsTDNfa2NuMDdOZGFzR29semJLUWQ2a1owWUFhWmVvMmRQRlVwQTZrdDlfZlc0R3lqa1pJR3hJa0YtU1lTQ25CTG44VGZSNGI4QXpyM1RFUG9KMDJNLTVaQUVDVmR3SkJKbnkyM0owUDNmbTgwNGNFcXBKaUV1cFU3bEhQLTN5SXlhTkF1UGk5alowTE12YmJWeUp0dzlIX1paQXVNQVVZV01ZY1dRVU9qcmJTX0w1Y0NsTjNDMg?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
Dogecoin Flashes Bullish Signal on Daily Chart: Time for A Parabolic Run? - The Crypto Basic,Dogecoin Flashes Bullish Signal on Daily Chart: Time for A Parabolic Run?  The Crypto Basic,2024-12-24 08:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxPdGNhMUNaQ2dERU9ZVXQ4emJUUDZrU0tQRk55VkpCNVUyMDQxU2FLVGQzdGtmYTZpajRaOTJVVkRQNHVQcUhTYWNtc1dFWDl0NzFOY3RGdTVpMEhvazhRS0x4RFc0RjlNSFNISnRZRng5eHdmbHFFODRtclN2RVU0MnFIcEx4cXBBeWN5c281elNVdXJEOFdDQXpVRGFlQ3dsa3pqMTR2MnVCYXlBdGFn?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thecryptobasic.com', 'title': 'The Crypto Basic'}",The Crypto Basic,DOGEUSDT
"XRP vs. BTC, ETH, USDT: Price Rockets, But Where’s the Adoption Love? - Coin Edition","XRP vs. BTC, ETH, USDT: Price Rockets, But Where’s the Adoption Love?  Coin Edition",2024-12-23 08:00:00+00:00,https://news.google.com/rss/articles/CBMikAFBVV95cUxPc0NNQllBV3ZoNzVUOC1SSGlxMHM0WXM1MGhQbDF2WmpEOEswbkk1ZEx5cGhSWHVYR3JJLTRQMjQwTUY2MnRxSHhzQktFOHZMSDZqN0tMVmtHbV94YjVoOWtQQ0tHeFdDaTJ0VGZjSlhyRWRZN3Rvam9JNGk2WHZEcmEwZC1CRXhWLXRJN1VlTUs?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://coinedition.com', 'title': 'Coin Edition'}",Coin Edition,ETHUSDT
Why is DOGE Down Today? - TradingView,Why is DOGE Down Today?  TradingView,2024-12-20 08:00:00+00:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxPVnowX3BmUTZQMTBfM1BtRGd1akdFRHQxSldCODYwdlJKeEVfUS1nam5WdEgyWWJVZVFncTFaQ042cG5FSzVTcDE1bWcweFJUeVZvOUc0ZlRkNFNZRVFuTjI2ZnBXOEg5R005U3FhbkRZRWJUSGlST1lJUzM2dWlpSnlUR2xUY0ZFVmt0YQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
Do you really think hedge funds are using RSI? for BINANCE:BTCUSDT by mertenes3 - TradingView,Do you really think hedge funds are using RSI? for BINANCE:BTCUSDT by mertenes3  TradingView,2024-12-14 08:00:00+00:00,https://news.google.com/rss/articles/CBMingFBVV95cUxQWl9jWERoOXZ5UzF2bmFrNjM4cW5HVjU4ckMyQ2FxMGFNRFNmS2E3N0lId1V3bjlTTkRNaUVTcjVlQ1NSQmVJLWswNHpmazRLTmtYRmJlWW1HcjV5WDVuUHFTYlJ2OThVNjNDektfZGhDTFZYUGRUdHRCdEVIZ3RoTGozcHV3c0FmTXo5OUwySXZTOWFLUFZlNjFUMy1zUQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
Dogecoin rally to $0.50 imminent after DOGE’s ‘overbought’ conditions cool down - TradingView,Dogecoin rally to $0.50 imminent after DOGE’s ‘overbought’ conditions cool down  TradingView,2024-12-11 08:00:00+00:00,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNWWEtZV9Va1VwQVJnMVY5blNjQlViNHc0ODU0ejNDdm4wWVpXN01tTmVQZUlEdDBMREFzX1BvUXo0N29Ta1AzaWpvOExyaEM0dVoyZFdXWWpqWE9DUHNVUkhfNDVISUxfUEJteE16SmhfcGNwUjZ4WFFVMGRxY0RkWUM2YXh4cDdvY245ODgzQ2l4ckZ1STVCTUFPMkkyWXJLZ25oMVlsbEVidzhhaU5adFFpaFp4RUs5TThQNWN4MWFyRmJqQTVDZl8zbTlLZWRReHpjaDA1WQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
"Bitcoin - Ultimate bull trap, soon a big crash! (must see) for BINANCE:BTCUSDT by Xanrox - TradingView","Bitcoin - Ultimate bull trap, soon a big crash! (must see) for BINANCE:BTCUSDT by Xanrox  TradingView",2024-12-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMipwFBVV95cUxObDRzeXFEQlhLdHFVUy1TT2ZUcVlmbVRQS3JMcHVJbjZKTGxyZWZPcVpMZnJhZVNmRGM5dktmLXJDdDV3RFh0ME1JRVpLTmNVSlhUd1ViM2Zpd1JweTdmS1dpYkJsR013cXF6ZElOLWtrSlRlbFZWcFVWbWZtZzBBSlhld1R3a1hIbnNPR3Z6ampLMXZzVVRpMFBvSVU0MUNGOE9zaFRLSQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
DOGECOIN ( 0.55$ ) is uploading for BINANCE:DOGEUSDT by MadWhale - TradingView,DOGECOIN ( 0.55$ ) is uploading for BINANCE:DOGEUSDT by MadWhale  TradingView,2024-11-29 08:00:00+00:00,https://news.google.com/rss/articles/CBMihgFBVV95cUxQMmtPVGgxZjJjdzNRNGxNTVZzVHE2d09RdFZsTks3bnBLQmJrekp3QUoyQk1zczdYNFl2WHBXU1BFdVB0NXhNSU82Vzd0eTZUMDVLc1VsMHhISXIwU2V0WVJkR2p1TU5QTVpBeUU0dE5CUWs5c08yUFgzWWRUb3U1S3ZFZzR6Zw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
Technical Analysis of BTC/USDT Chart for BINANCE:BTCUSDT by melikatrader94 - TradingView,Technical Analysis of BTC/USDT Chart for BINANCE:BTCUSDT by melikatrader94  TradingView,2024-11-22 08:00:00+00:00,https://news.google.com/rss/articles/CBMikgFBVV95cUxOZHdkSnNSOHpENl9xcTR6X0lNaXpNYm5CS1F2VHIxSW1RNXBSSXl0VGVzeXNYZ1BZVEg3LW4ycklISFFPaXBuWE54ZHBaU0VUMHhqYkFsampNQV96aVVjZzVXX25LMGFuMVVFVmMwdmVzR1IwcC1EQmExVnF6WEg0MVV0VVZCT1BVWUs3ektPd09xZw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
Ride the Bitcoin Wave: BTCUSDT Airdrop Position and VIP Perks Await! 🌊 - Bybit,Ride the Bitcoin Wave: BTCUSDT Airdrop Position and VIP Perks Await! 🌊  Bybit,2024-11-19 08:00:00+00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxQbFlvTmtvaUZlXzdEdHd3Umx1SVhqbG5renlKNXlEcGxaWjZiR1NsZnV6MnI1MU9maURiUU1zcW1qUEVEOVJHNTQ5d3pfaXJ5OWhtTWJRX3pHeXJHQkVOd0VSaWFkT3Boc3NPZDJVMHllNzdxajhCekZvV25zTzRaX0VuYmM1ektNZTBPcTVhVjZrTWFvVndSSjNfZVIxcy1MN3NBMU0xTlZZUUlnc0U3UlpjVUcxOHpjZmdnLXp6dk1Kb1lRQTZr?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://announcements.bybit.com', 'title': 'Bybit'}",Bybit,BTCUSDT
Dogecoin to $5? It’s possible according to a ‘Gaussian channel’ model - TradingView,Dogecoin to $5? It’s possible according to a ‘Gaussian channel’ model  TradingView,2024-11-19 08:00:00+00:00,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQNnR2bzRCdERRbE04cTQ0VUZ1anZDLU1nakFyVEhSd0RxTTMxNVp1cEN0ZEt3Zm5sVG9HdGdEZU5RR2NZMFN3UXNINmY4clI2NHhqUWtCTS1SeFlxUG10Ylk0OGZySE5wbE8teXBLTF9NRzJ2SGltd0FRZEMwMTVYbE9KZWNDWWZYWmxTM1RuUkVfRV9sR1Z3WlItNlR6a0hhcjNqbl9IenZRdHJ6aHg5U1VYOXpFakJjZjZsN2pzRTlUaXlxeDNjRg?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,DOGEUSDT
"Dogecoin Eyes Another 50% Surge as Trump Taps Musk, Ramaswamy for D.O.G.E. - FXEmpire","Dogecoin Eyes Another 50% Surge as Trump Taps Musk, Ramaswamy for D.O.G.E.  FXEmpire",2024-11-13 08:00:00+00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxPRGxZY0c0Z2RRN2c2Ti0zN2ZkWUdYUG95bTdKc3NhQ1g0YTd3WFZYSElpYWltLUVfU1lCcW1ETFZENVd1M0dyczdYdjh5aTYzZEk2TndfM3lVakFxM3JvQ21WenZkd3hMVHBkcHZ6NDBPMWk2V2NKaG1DZFdZQmhscGtNamtDbDVMSEw5djVDc19VSnNXQVBMVUZZTWxMU1BUQUZ1dnlUXzU0X0NHZmVoX3lqaGZiUWdKM2NCOFFCaw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fxempire.com', 'title': 'FXEmpire'}",FXEmpire,DOGEUSDT
Here’s How Much 1 Dogecoin Will Be Worth If DOGE Market Cap Hits $100B - The Crypto Basic,Here’s How Much 1 Dogecoin Will Be Worth If DOGE Market Cap Hits $100B  The Crypto Basic,2024-11-12 08:00:00+00:00,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPdWhVa3ZOMUlPMWFLaDluNUwxVU5QYXd4MXo4YmNuZFYtT0NHZzJrWDRHSnd0TDFaUXI4cy14Z0ItM0VoOXU5ZHdtTWVSLVdSb3o2TmI2UDZGQURoZHZDMHFaSWtkX1BzNGgzbWpDWkQzT1prWkRUanJacHdtNmVabkQzR3h0ekRuOEV0RnljMFdOWDYzaTBtZ3ZTZk5JVjE3Zzg1aVBYV0RHZ3M?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thecryptobasic.com', 'title': 'The Crypto Basic'}",The Crypto Basic,DOGEUSDT
Polygon (MATIC) Expands NFT Functionality with Instagram Integration - Blockchain News,Polygon (MATIC) Expands NFT Functionality with Instagram Integration  Blockchain News,2024-11-12 08:00:00+00:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxQX290QW9sR2JCTHgyeGJ6OWJzYm5nMUoxLUJSV1FlaWxMVHNSemhHUlVidXgtalZmdzZSaXprLTE0YVVSVWQ2emtTRTJMdGU3QVVZVzFRR09nc05KaHlEOHh1bF81NnlJLWFzam9ZX0lzNnZXVnhWWG85MGhmSktXdm9ZeDFnMEZJMWp1RA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://blockchain.news', 'title': 'Blockchain News'}",Blockchain News,DOGEUSDT
Claim Your Free Airdrop Position on BTCUSDT and Unlock Exclusive Perks - Bybit,Claim Your Free Airdrop Position on BTCUSDT and Unlock Exclusive Perks  Bybit,2024-11-07 08:00:00+00:00,https://news.google.com/rss/articles/CBMiywFBVV95cUxPdWVLM3AxZ3hXLTladjVkOERlSm5lTE5LV3d4M0cwS2RCN0RzWXRNcFNfUHBLakNXQzNXWmp0Y2FkRzJFNzNDcGk2M3h0WFRfZkVVTklUbk5aOUxlZHdkWXIwQ1lwQ3U5ZE9GODF0U09JTU5MTDFzaHgyZmpyYXcwUm1FZy14Q2RPSE9hbHFGSWN4T2Uya2YyemlDQl9nSlJ4VnVfN0tVcHBsLUlnSjk2WjJ2ZVRQSnM4U3g1WXh4dFpaU2JybVotR0lUMA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://announcements.bybit.com', 'title': 'Bybit'}",Bybit,BTCUSDT
"Dogecoin Price Prediction: Forget Reaching $5, Top DOGE Rival for 13645% Gains By Q1 2025 - Analytics Insight","Dogecoin Price Prediction: Forget Reaching $5, Top DOGE Rival for 13645% Gains By Q1 2025  Analytics Insight",2024-10-28 07:00:00+00:00,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQeWMwWUhNeFQwWGh0SGFJNUUwdngxd2hRQVIwV0prbE1VemRkVzFYaXRfQXlIY0I3UHo4R1liNjNIeU94VFEwREE0R2JqLU9vT2c2bExaOEZ3WVhpMUQ5Vm0zNFJMRFlvUkFOTWxadGI1MmJUVUw4bVJjWXpQUlZkREoyMnQ0T284QktEMkZ5bEJ1dGRjMDZZeXRxdVNQUFo1ZFFiY3Q1RmFGdW1Kdi1pWmxOaW1OdmxBbFNGa2JNczRZMjdvWGxpQ2RvbG5QWk1xbXh2QkJCd2VVb1YtbXBWaHZmcjhCd9IB8wFBVV95cUxNM3BVSmwzMk5tbFRjWGEzc0dwZkFzRkMwanlndE94UGVSM2ZGckhHdG9tVURwY29HUVR5Tmt0UEpUTTkxRkpaWG4yaDNJNHA2Z1RwcnRWNV9nR0tqRDExOFF3ZkJvWmdXUHVITFRCcXdfSzMxMkRIQ1dKbVRERXBISUJTdFF5Z0dveGx6T3JrVjZ6Z0tkbV94a3R3NHYweTNEcjBWTUx0N0Y1R3kxb2RpVFZqaUdvREYwNGcyc3V5OTBFWDhRSTJKalB3MW9KbFNtNGVGX29LR0dmRTg3RlRrUzY5ME9xei1pUWJSTjU4UVhoUTg?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.analyticsinsight.net', 'title': 'Analytics Insight'}",Analytics Insight,DOGEUSDT
"Learn From Smart Money: ETH’s Rally May Need a Break, but Upside Risk Remains Intact - Bybit Learn","Learn From Smart Money: ETH’s Rally May Need a Break, but Upside Risk Remains Intact  Bybit Learn",2024-10-23 07:00:00+00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPa3NLU0FudzhUcFU3MUFSOXVLWHBFSVRXNFFyX1pNRDlCTlhKZ19UU3d4SkpJUk9rUF93dHhVcFdnaWtEQnc5NnE0UlE5ek14S2xGc3h4a3l0ajdaR0tiSXhKZlJSS2dHQzM2ZE1GWkp3eEQwaV93VmRpaGJ4TktOcmlLUG9ZeFZNeVAxd3JTNXduM1AxWjlOLXRzRndHRnNrU2E3RGdSNkFjSnBJZUhCaGVBcHJoYlE4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://learn.bybit.com', 'title': 'Bybit Learn'}",Bybit Learn,ETHUSDT
Updates on Tick Size for New ETHUSDT Options Contracts - Binance,Updates on Tick Size for New ETHUSDT Options Contracts  Binance,2024-10-10 07:00:00+00:00,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQbWFzU1FNTkhZM2ktUUE5VHZuZF93NHJ1Q29Hb1VVVWRaelVEVVkyd2NveHczR0o0dmI2Qk16aXJvYnprUkJseGx2QnVIN3B5MDRVS2lCNG9MVnlnVDFlWGl4TzFVWUlIemRwZFU0UTZjelZOMW1zMXRQYTlFUDVPVGdhZmZvNDdhQkNBN0R5andwbk1vTFZXSldtNDAyWFJHQ3JkVkp3Nm9DX3VBYXlfUFNlTG9Iakk5dnR6RWQ0VWZuZ2pEMmZ5bk9aQUp5SWZl?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.binance.com', 'title': 'Binance'}",Binance,ETHUSDT
Bitcoin (BTC) Might Be Manipulated? Order Flow Analysis - TradingView,Bitcoin (BTC) Might Be Manipulated? Order Flow Analysis  TradingView,2024-09-26 07:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxQaUp1NkgwUjQ5WEpjMWkyYXlPbE9PbnhQSjR0OFUyOWFKdEZ4SjlNWDlSaUM3N3FvaWtwVlBFc0tDdmRYaG51MXlpRVo3OUpQLUNYR05CYmN0XzVTRDFTbEZhaE4weVJZZ0Z0TEY5Q0swZkg0ZDNaWEdFY2hQdWxkV0YwX0dXZmtFSkRraExZWUd6WWlaYXp1YTF0RDRVUk5ZQ1dfOWRSaVVwNERHV1VF?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tradingview.com', 'title': 'TradingView'}",TradingView,BTCUSDT
